symbol,agg_trade_id,timestamp,datetime,price,quantity,amount_quote,side,is_buyer_maker,first_trade_id,last_trade_id
TRUMP/USDT,43954257,1753844408951,2025-07-30 03:00:08.951000,9.49,349.691,3318.5675899999997,buy,False,153077485,153077511
TRUMP/USDT,43954258,1753844410802,2025-07-30 03:00:10.802000,9.5,54.886,521.417,buy,False,153077512,153077512
TRUMP/USDT,43954259,1753844411646,2025-07-30 03:00:11.646000,9.49,26.895,255.23355,sell,True,153077513,153077513
TRUMP/USDT,43954260,1753844411667,2025-07-30 03:00:11.667000,9.49,2.189,20.77361,sell,True,153077514,153077514
TRUMP/USDT,43954261,1753844411691,2025-07-30 03:00:11.691000,9.49,12.009,113.96541,sell,True,153077515,153077515
TRUMP/USDT,43954262,1753844411701,2025-07-30 03:00:11.701000,9.49,7.05,66.9045,sell,True,153077516,153077516
TRUMP/USDT,43954263,1753844411741,2025-07-30 03:00:11.741000,9.49,2.238,21.23862,sell,True,153077517,153077517
TRUMP/USDT,43954264,1753844411752,2025-07-30 03:00:11.752000,9.49,2.125,20.16625,sell,True,153077518,153077518
TRUMP/USDT,43954265,1753844411762,2025-07-30 03:00:11.762000,9.49,4.17,39.5733,sell,True,153077519,153077519
TRUMP/USDT,43954266,1753844411771,2025-07-30 03:00:11.771000,9.49,7.819,74.20231,sell,True,153077520,153077533
TRUMP/USDT,43954267,1753844411786,2025-07-30 03:00:11.786000,9.49,1.461,13.86489,sell,True,153077534,153077534
TRUMP/USDT,43954268,1753844411798,2025-07-30 03:00:11.798000,9.49,0.549,5.2100100000000005,sell,True,153077535,153077535
TRUMP/USDT,43954269,1753844411816,2025-07-30 03:00:11.816000,9.49,2.813,26.69537,sell,True,153077536,153077536
TRUMP/USDT,43954270,1753844411834,2025-07-30 03:00:11.834000,9.49,8.606,81.67094,sell,True,153077537,153077537
TRUMP/USDT,43954271,1753844411854,2025-07-30 03:00:11.854000,9.49,1.925,18.268250000000002,sell,True,153077538,153077538
TRUMP/USDT,43954272,1753844411867,2025-07-30 03:00:11.867000,9.49,2.514,23.85786,sell,True,153077539,153077539
TRUMP/USDT,43954273,1753844411886,2025-07-30 03:00:11.886000,9.49,4.558,43.25542,sell,True,153077540,153077540
TRUMP/USDT,43954274,1753844411899,2025-07-30 03:00:11.899000,9.49,0.742,7.04158,sell,True,153077541,153077541
TRUMP/USDT,43954275,1753844411945,2025-07-30 03:00:11.945000,9.49,0.571,5.4187899999999996,sell,True,153077542,153077542
TRUMP/USDT,43954276,1753844411969,2025-07-30 03:00:11.969000,9.49,4.331,41.10119,sell,True,153077543,153077543
TRUMP/USDT,43954277,1753844412785,2025-07-30 03:00:12.785000,9.49,60.543,574.55307,sell,True,153077544,153077544
TRUMP/USDT,43954278,1753844412814,2025-07-30 03:00:12.814000,9.49,3.324,31.54476,sell,True,153077545,153077545
TRUMP/USDT,43954279,1753844412844,2025-07-30 03:00:12.844000,9.49,3.167,30.05483,sell,True,153077546,153077546
TRUMP/USDT,43954280,1753844412916,2025-07-30 03:00:12.916000,9.49,7.471,70.89979,sell,True,153077547,153077547
TRUMP/USDT,43954281,1753844412946,2025-07-30 03:00:12.946000,9.49,2.037,19.331129999999998,sell,True,153077548,153077548
TRUMP/USDT,43954282,1753844412966,2025-07-30 03:00:12.966000,9.49,2.134,20.25166,sell,True,153077549,153077549
TRUMP/USDT,43954283,1753844413016,2025-07-30 03:00:13.016000,9.49,3.734,35.43566,sell,True,153077550,153077550
TRUMP/USDT,43954284,1753844413053,2025-07-30 03:00:13.053000,9.49,3.851,36.54599,sell,True,153077551,153077551
TRUMP/USDT,43954285,1753844413098,2025-07-30 03:00:13.098000,9.49,4.742,45.001580000000004,sell,True,153077552,153077552
TRUMP/USDT,43954286,1753844413117,2025-07-30 03:00:13.117000,9.49,2.035,19.312150000000003,sell,True,153077553,153077553
TRUMP/USDT,43954287,1753844413785,2025-07-30 03:00:13.785000,9.49,59.648,566.05952,sell,True,153077554,153077554
TRUMP/USDT,43954288,1753844413825,2025-07-30 03:00:13.825000,9.49,4.813,45.67537,sell,True,153077555,153077555
TRUMP/USDT,43954289,1753844413871,2025-07-30 03:00:13.871000,9.49,4.835,45.88415,sell,True,153077556,153077556
TRUMP/USDT,43954290,1753844413909,2025-07-30 03:00:13.909000,9.49,3.638,34.52462,sell,True,153077557,153077557
TRUMP/USDT,43954291,1753844414099,2025-07-30 03:00:14.099000,9.49,18.73,177.7477,sell,True,153077558,153077558
TRUMP/USDT,43954292,1753844414128,2025-07-30 03:00:14.128000,9.49,3.083,29.25767,sell,True,153077559,153077559
TRUMP/USDT,43954293,1753844414145,2025-07-30 03:00:14.145000,9.49,1.744,16.55056,sell,True,153077560,153077560
TRUMP/USDT,43954294,1753844414161,2025-07-30 03:00:14.161000,9.49,2.002,18.99898,sell,True,153077561,153077561
TRUMP/USDT,43954295,1753844414176,2025-07-30 03:00:14.176000,9.49,0.382,3.6251800000000003,sell,True,153077562,153077562
TRUMP/USDT,43954296,1753844414216,2025-07-30 03:00:14.216000,9.49,4.162,39.49738,sell,True,153077563,153077563
TRUMP/USDT,43954297,1753844414785,2025-07-30 03:00:14.785000,9.49,57.265,543.44485,sell,True,153077564,153077564
TRUMP/USDT,43954298,1753844414825,2025-07-30 03:00:14.825000,9.49,5.576,52.916239999999995,sell,True,153077565,153077565
TRUMP/USDT,43954299,1753844414843,2025-07-30 03:00:14.843000,9.49,1.956,18.56244,sell,True,153077566,153077566
TRUMP/USDT,43954300,1753844414860,2025-07-30 03:00:14.860000,9.49,0.665,6.31085,sell,True,153077567,153077567
TRUMP/USDT,43954301,1753844414924,2025-07-30 03:00:14.924000,9.49,4.739,44.97311,sell,True,153077568,153077570
TRUMP/USDT,43954302,1753844414948,2025-07-30 03:00:14.948000,9.49,2.593,24.60757,sell,True,153077571,153077572
TRUMP/USDT,43954303,1753844415044,2025-07-30 03:00:15.044000,9.49,10.175,96.56075000000001,sell,True,153077573,153077574
TRUMP/USDT,43954304,1753844415136,2025-07-30 03:00:15.136000,9.49,9.725,92.29025,sell,True,153077575,153077575
TRUMP/USDT,43954305,1753844415146,2025-07-30 03:00:15.146000,9.49,1.056,10.02144,sell,True,153077576,153077576
TRUMP/USDT,43954306,1753844415245,2025-07-30 03:00:15.245000,9.49,9.212,87.42188,sell,True,153077577,153077577
TRUMP/USDT,43954307,1753844415786,2025-07-30 03:00:15.786000,9.49,50.524,479.47276,sell,True,153077578,153077578
TRUMP/USDT,43954308,1753844415820,2025-07-30 03:00:15.820000,9.49,3.54,33.5946,sell,True,153077579,153077579
TRUMP/USDT,43954309,1753844415877,2025-07-30 03:00:15.877000,9.49,6.079,57.68971,sell,True,153077580,153077580
TRUMP/USDT,43954310,1753844415955,2025-07-30 03:00:15.955000,9.49,6.736,63.92464,sell,True,153077581,153077581
TRUMP/USDT,43954311,1753844415976,2025-07-30 03:00:15.976000,9.49,2.174,20.63126,sell,True,153077582,153077582
TRUMP/USDT,43954312,1753844416046,2025-07-30 03:00:16.046000,9.49,6.873,65.22477,sell,True,153077583,153077583
TRUMP/USDT,43954313,1753844416056,2025-07-30 03:00:16.056000,9.49,1.051,9.973989999999999,sell,True,153077584,153077584
TRUMP/USDT,43954314,1753844416137,2025-07-30 03:00:16.137000,9.49,8.523,80.88327,sell,True,153077585,153077585
TRUMP/USDT,43954315,1753844417144,2025-07-30 03:00:17.144000,9.49,48.382,459.14518,sell,True,153077586,153077595
TRUMP/USDT,43954316,1753844417170,2025-07-30 03:00:17.170000,9.49,2.677,25.40473,sell,True,153077596,153077596
TRUMP/USDT,43954317,1753844417190,2025-07-30 03:00:17.190000,9.49,2.173,20.62177,sell,True,153077597,153077597
TRUMP/USDT,43954318,1753844417230,2025-07-30 03:00:17.230000,9.49,2.99,28.375100000000003,sell,True,153077598,153077598
TRUMP/USDT,43954319,1753844417444,2025-07-30 03:00:17.444000,9.49,3.086,29.28614,sell,True,153077599,153077599
TRUMP/USDT,43954320,1753844432679,2025-07-30 03:00:32.679000,9.49,29.668,281.54932,sell,True,153077600,153077600
TRUMP/USDT,43954321,1753844432723,2025-07-30 03:00:32.723000,9.49,2.419,22.956310000000002,sell,True,153077601,153077601
TRUMP/USDT,43954322,1753844432741,2025-07-30 03:00:32.741000,9.49,5.431,51.54019,sell,True,153077602,153077602
TRUMP/USDT,43954323,1753844432754,2025-07-30 03:00:32.754000,9.49,1.327,12.59323,sell,True,153077603,153077603
TRUMP/USDT,43954324,1753844432781,2025-07-30 03:00:32.781000,9.49,1.708,16.20892,sell,True,153077604,153077604
TRUMP/USDT,43954325,1753844432801,2025-07-30 03:00:32.801000,9.49,1.362,12.92538,sell,True,153077605,153077605
TRUMP/USDT,43954326,1753844432831,2025-07-30 03:00:32.831000,9.49,8.572,81.34827999999999,sell,True,153077606,153077606
TRUMP/USDT,43954327,1753844432845,2025-07-30 03:00:32.845000,9.49,1.424,13.51376,sell,True,153077607,153077607
TRUMP/USDT,43954328,1753844432871,2025-07-30 03:00:32.871000,9.49,2.797,26.54353,sell,True,153077608,153077608
TRUMP/USDT,43954329,1753844432883,2025-07-30 03:00:32.883000,9.49,1.991,18.89459,sell,True,153077609,153077609
TRUMP/USDT,43954330,1753844432903,2025-07-30 03:00:32.903000,9.49,0.799,7.582510000000001,sell,True,153077610,153077610
TRUMP/USDT,43954331,1753844432921,2025-07-30 03:00:32.921000,9.49,1.869,17.736810000000002,sell,True,153077611,153077611
TRUMP/USDT,43954332,1753844433045,2025-07-30 03:00:33.045000,9.49,12.846,121.90854,sell,True,153077612,153077612
TRUMP/USDT,43954333,1753844433074,2025-07-30 03:00:33.074000,9.49,3.072,29.153280000000002,sell,True,153077613,153077613
TRUMP/USDT,43954334,1753844433138,2025-07-30 03:00:33.138000,9.49,8.773,83.25577,sell,True,153077614,153077614
TRUMP/USDT,43954335,1753844436362,2025-07-30 03:00:36.362000,9.49,11.703,111.06147,sell,True,153077615,153077615
TRUMP/USDT,43954336,1753844436531,2025-07-30 03:00:36.531000,9.49,28.089,266.56461,sell,True,153077616,153077616
TRUMP/USDT,43954337,1753844436545,2025-07-30 03:00:36.545000,9.49,2.939,27.89111,sell,True,153077617,153077617
TRUMP/USDT,43954338,1753844436570,2025-07-30 03:00:36.570000,9.49,1.267,12.02383,sell,True,153077618,153077618
TRUMP/USDT,43954339,1753844436580,2025-07-30 03:00:36.580000,9.49,4.225,40.09525,sell,True,153077619,153077619
TRUMP/USDT,43954340,1753844436615,2025-07-30 03:00:36.615000,9.49,0.505,4.7924500000000005,sell,True,153077620,153077620
TRUMP/USDT,43954341,1753844436645,2025-07-30 03:00:36.645000,9.49,3.094,29.36206,sell,True,153077621,153077621
TRUMP/USDT,43954342,1753844436665,2025-07-30 03:00:36.665000,9.49,2.129,20.20421,sell,True,153077622,153077622
TRUMP/USDT,43954343,1753844436697,2025-07-30 03:00:36.697000,9.49,2.205,20.92545,sell,True,153077623,153077623
TRUMP/USDT,43954344,1753844436716,2025-07-30 03:00:36.716000,9.49,3.589,34.05961,sell,True,153077624,153077624
TRUMP/USDT,43954345,1753844436785,2025-07-30 03:00:36.785000,9.49,7.278,69.06822,sell,True,153077625,153077625
TRUMP/USDT,43954346,1753844436817,2025-07-30 03:00:36.817000,9.49,3.386,32.133140000000004,sell,True,153077626,153077626
TRUMP/USDT,43954347,1753844436845,2025-07-30 03:00:36.845000,9.49,2.866,27.19834,sell,True,153077627,153077627
TRUMP/USDT,43954348,1753844436882,2025-07-30 03:00:36.882000,9.49,6.862,65.12038,sell,True,153077628,153077628
TRUMP/USDT,43954349,1753844436885,2025-07-30 03:00:36.885000,9.49,4.26,40.4274,sell,True,153077629,153077629
TRUMP/USDT,43954350,1753844436918,2025-07-30 03:00:36.918000,9.49,4.587,43.530629999999995,sell,True,153077630,153077630
TRUMP/USDT,43954351,1753844437004,2025-07-30 03:00:37.004000,9.49,8.111,76.97339000000001,sell,True,153077631,153077631
TRUMP/USDT,43954352,1753844437019,2025-07-30 03:00:37.019000,9.49,1.598,15.165020000000002,sell,True,153077632,153077632
TRUMP/USDT,43954353,1753844437116,2025-07-30 03:00:37.116000,9.49,10.538,100.00562000000001,sell,True,153077633,153077633
TRUMP/USDT,43954354,1753844437168,2025-07-30 03:00:37.168000,9.49,4.149,39.37401,sell,True,153077634,153077634
TRUMP/USDT,43954355,1753844437344,2025-07-30 03:00:37.344000,9.49,17.624,167.25176,sell,True,153077635,153077635
TRUMP/USDT,43954356,1753844437425,2025-07-30 03:00:37.425000,9.49,8.445,80.14305,sell,True,153077636,153077636
TRUMP/USDT,43954357,1753844437786,2025-07-30 03:00:37.786000,9.49,27.294,259.02006,sell,True,153077637,153077637
TRUMP/USDT,43954358,1753844437824,2025-07-30 03:00:37.824000,9.49,3.984,37.80816,sell,True,153077638,153077638
TRUMP/USDT,43954359,1753844437837,2025-07-30 03:00:37.837000,9.49,0.629,5.96921,sell,True,153077639,153077639
TRUMP/USDT,43954360,1753844437900,2025-07-30 03:00:37.900000,9.49,6.563,62.282869999999996,sell,True,153077640,153077640
TRUMP/USDT,43954361,1753844437925,2025-07-30 03:00:37.925000,9.49,2.631,24.96819,sell,True,153077641,153077641
TRUMP/USDT,43954362,1753844438032,2025-07-30 03:00:38.032000,9.49,11.328,107.50272,sell,True,153077642,153077642
TRUMP/USDT,43954363,1753844438068,2025-07-30 03:00:38.068000,9.49,3.748,35.56852,sell,True,153077643,153077646
TRUMP/USDT,43954364,1753844438774,2025-07-30 03:00:38.774000,9.49,26.407,250.60243,sell,True,153077647,153077656
TRUMP/USDT,43954365,1753844438785,2025-07-30 03:00:38.785000,9.49,1.934,18.35366,sell,True,153077657,153077657
TRUMP/USDT,43954366,1753844438843,2025-07-30 03:00:38.843000,9.49,6.081,57.708690000000004,sell,True,153077658,153077667
TRUMP/USDT,43954367,1753844438890,2025-07-30 03:00:38.890000,9.49,5.714,54.225860000000004,sell,True,153077668,153077668
TRUMP/USDT,43954368,1753844438944,2025-07-30 03:00:38.944000,9.49,4.761,45.18189,sell,True,153077669,153077669
TRUMP/USDT,43954369,1753844438973,2025-07-30 03:00:38.973000,9.49,3.011,28.57439,sell,True,153077670,153077670
TRUMP/USDT,43954370,1753844438997,2025-07-30 03:00:38.997000,9.49,2.538,24.08562,sell,True,153077671,153077671
TRUMP/USDT,43954371,1753844439857,2025-07-30 03:00:39.857000,9.49,9.13,86.64370000000001,sell,True,153077672,153077672
TRUMP/USDT,43954372,1753844439859,2025-07-30 03:00:39.859000,9.49,30.263,287.19587,sell,True,153077673,153077673
TRUMP/USDT,43954373,1753844439869,2025-07-30 03:00:39.869000,9.49,9.13,86.64370000000001,sell,True,153077674,153077674
TRUMP/USDT,43954374,1753844439870,2025-07-30 03:00:39.870000,9.49,4.686,44.47014,sell,True,153077675,153077675
TRUMP/USDT,43954375,1753844439879,2025-07-30 03:00:39.879000,9.49,9.13,86.64370000000001,sell,True,153077676,153077676
TRUMP/USDT,43954376,1753844439881,2025-07-30 03:00:39.881000,9.49,1.196,11.35004,sell,True,153077677,153077677
TRUMP/USDT,43954377,1753844439910,2025-07-30 03:00:39.910000,9.49,0.632,5.99768,sell,True,153077678,153077681
TRUMP/USDT,43954378,1753844445811,2025-07-30 03:00:45.811000,9.49,0.641,6.08309,buy,False,153077682,153077682
TRUMP/USDT,43954379,1753844462813,2025-07-30 03:01:02.813000,9.49,341.063,3236.6878699999997,buy,False,153077683,153077712
TRUMP/USDT,43954380,1753844462861,2025-07-30 03:01:02.861000,9.5,9.13,86.73500000000001,buy,False,153077713,153077713
TRUMP/USDT,43954381,1753844466662,2025-07-30 03:01:06.662000,9.49,28.703,272.39147,sell,True,153077714,153077728
TRUMP/USDT,43954382,1753844466691,2025-07-30 03:01:06.691000,9.49,5.872,55.72528,sell,True,153077729,153077729
TRUMP/USDT,43954383,1753844466712,2025-07-30 03:01:06.712000,9.49,4.894,46.44406,sell,True,153077730,153077730
TRUMP/USDT,43954384,1753844466745,2025-07-30 03:01:06.745000,9.49,1.897,18.00253,sell,True,153077731,153077731
TRUMP/USDT,43954385,1753844466771,2025-07-30 03:01:06.771000,9.49,3.721,35.312290000000004,sell,True,153077732,153077732
TRUMP/USDT,43954386,1753844466786,2025-07-30 03:01:06.786000,9.49,3.898,36.992020000000004,sell,True,153077733,153077733
TRUMP/USDT,43954387,1753844466845,2025-07-30 03:01:06.845000,9.49,6.172,58.57228,sell,True,153077734,153077734
TRUMP/USDT,43954388,1753844466873,2025-07-30 03:01:06.873000,9.49,2.954,28.03346,sell,True,153077735,153077735
TRUMP/USDT,43954389,1753844466932,2025-07-30 03:01:06.932000,9.49,5.042,47.84858,sell,True,153077736,153077736
TRUMP/USDT,43954390,1753844466969,2025-07-30 03:01:06.969000,9.49,5.137,48.75013,sell,True,153077737,153077737
TRUMP/USDT,43954391,1753844466988,2025-07-30 03:01:06.988000,9.49,1.294,12.28006,sell,True,153077738,153077738
TRUMP/USDT,43954392,1753844467039,2025-07-30 03:01:07.039000,9.49,6.191,58.75259,sell,True,153077739,153077739
TRUMP/USDT,43954393,1753844467368,2025-07-30 03:01:07.368000,9.49,25.355,240.61895,sell,True,153077740,153077740
TRUMP/USDT,43954394,1753844467378,2025-07-30 03:01:07.378000,9.49,1.211,11.49239,sell,True,153077741,153077741
TRUMP/USDT,43954395,1753844467390,2025-07-30 03:01:07.390000,9.49,4.415,41.89835,sell,True,153077742,153077742
TRUMP/USDT,43954396,1753844467785,2025-07-30 03:01:07.785000,9.49,34.716,329.45484,sell,True,153077743,153077743
TRUMP/USDT,43954397,1753844467845,2025-07-30 03:01:07.845000,9.49,6.2,58.838,sell,True,153077744,153077744
TRUMP/USDT,43954398,1753844467861,2025-07-30 03:01:07.861000,9.49,1.725,16.370250000000002,sell,True,153077745,153077745
TRUMP/USDT,43954399,1753844467885,2025-07-30 03:01:07.885000,9.49,2.57,24.3893,sell,True,153077746,153077746
TRUMP/USDT,43954400,1753844467911,2025-07-30 03:01:07.911000,9.49,1.927,18.28723,sell,True,153077747,153077747
TRUMP/USDT,43954401,1753844467945,2025-07-30 03:01:07.945000,9.49,3.503,33.24347,sell,True,153077748,153077748
TRUMP/USDT,43954402,1753844467987,2025-07-30 03:01:07.987000,9.49,4.427,42.012229999999995,sell,True,153077749,153077749
TRUMP/USDT,43954403,1753844468025,2025-07-30 03:01:08.025000,9.49,3.098,29.400019999999998,sell,True,153077750,153077750
TRUMP/USDT,43954404,1753844468066,2025-07-30 03:01:08.066000,9.49,2.86,27.1414,sell,True,153077751,153077751
TRUMP/USDT,43954405,1753844468088,2025-07-30 03:01:08.088000,9.49,2.319,22.00731,sell,True,153077752,153077752
TRUMP/USDT,43954406,1753844468437,2025-07-30 03:01:08.437000,9.49,67.106,636.8359399999999,sell,True,153077753,153077753
TRUMP/USDT,43954407,1753844468439,2025-07-30 03:01:08.439000,9.49,7.428,70.49172,sell,True,153077754,153077754
TRUMP/USDT,43954408,1753844468449,2025-07-30 03:01:08.449000,9.49,58.846,558.44854,sell,True,153077755,153077765
TRUMP/USDT,43954409,1753844471017,2025-07-30 03:01:11.017000,9.48,50.0,474.0,sell,True,153077766,153077766
TRUMP/USDT,43954410,1753844490739,2025-07-30 03:01:30.739000,9.49,24.23,229.9427,buy,False,153077767,153077767
TRUMP/USDT,43954411,1753844498107,2025-07-30 03:01:38.107000,9.49,26.152,248.18248000000003,buy,False,153077768,153077768
TRUMP/USDT,43954412,1753844564655,2025-07-30 03:02:44.655000,9.48,0.124,1.1755200000000001,sell,True,153077769,153077769
TRUMP/USDT,43954413,1753844571702,2025-07-30 03:02:51.702000,9.49,1.053,9.99297,buy,False,153077770,153077770
TRUMP/USDT,43954414,1753844572680,2025-07-30 03:02:52.680000,9.49,92.083,873.86767,buy,False,153077771,153077771
TRUMP/USDT,43954415,1753844602894,2025-07-30 03:03:22.894000,9.48,9.6,91.008,sell,True,153077772,153077777
TRUMP/USDT,43954416,1753844603544,2025-07-30 03:03:23.544000,9.48,6.16,58.396800000000006,sell,True,153077778,153077778
TRUMP/USDT,43954417,1753844606198,2025-07-30 03:03:26.198000,9.48,9.13,86.5524,sell,True,153077779,153077779
TRUMP/USDT,43954418,1753844606438,2025-07-30 03:03:26.438000,9.48,1237.561,11732.07828,sell,True,153077780,153077806
TRUMP/USDT,43954419,1753844606440,2025-07-30 03:03:26.440000,9.48,21.16,200.5968,sell,True,153077807,153077807
TRUMP/USDT,43954420,1753844606440,2025-07-30 03:03:26.440000,9.48,693.777,6577.00596,sell,True,153077808,153077816
TRUMP/USDT,43954421,1753844607690,2025-07-30 03:03:27.690000,9.48,0.693,6.56964,buy,False,153077817,153077817
TRUMP/USDT,43954422,1753844610590,2025-07-30 03:03:30.590000,9.48,28.167,267.02316,buy,False,153077818,153077838
TRUMP/USDT,43954423,1753844610602,2025-07-30 03:03:30.602000,9.48,1.688,16.00224,buy,False,153077839,153077839
TRUMP/USDT,43954424,1753844611708,2025-07-30 03:03:31.708000,9.48,102.903,975.5204400000001,buy,False,153077840,153077840
TRUMP/USDT,43954425,1753844616349,2025-07-30 03:03:36.349000,9.48,205.861,1951.56228,buy,False,153077841,153077842
TRUMP/USDT,43954426,1753844616349,2025-07-30 03:03:36.349000,9.48,35.789,339.27972000000005,buy,False,153077843,153077866
TRUMP/USDT,43954427,1753844628743,2025-07-30 03:03:48.743000,9.48,9.936,94.19328,sell,True,153077867,153077867
TRUMP/USDT,43954428,1753844629557,2025-07-30 03:03:49.557000,9.49,6.16,58.458400000000005,buy,False,153077868,153077868
TRUMP/USDT,43954429,1753844635370,2025-07-30 03:03:55.370000,9.49,6.16,58.458400000000005,buy,False,153077869,153077869
TRUMP/USDT,43954430,1753844636317,2025-07-30 03:03:56.317000,9.48,5.274,49.99752,sell,True,153077870,153077870
TRUMP/USDT,43954431,1753844637844,2025-07-30 03:03:57.844000,9.48,1.908,18.08784,sell,True,153077871,153077871
TRUMP/USDT,43954432,1753844640082,2025-07-30 03:04:00.082000,9.49,6.16,58.458400000000005,buy,False,153077872,153077872
TRUMP/USDT,43954433,1753844656245,2025-07-30 03:04:16.245000,9.49,55.389,525.64161,buy,False,153077873,153077873
TRUMP/USDT,43954434,1753844658925,2025-07-30 03:04:18.925000,9.48,9.6,91.008,sell,True,153077874,153077874
TRUMP/USDT,43954435,1753844670267,2025-07-30 03:04:30.267000,9.48,9.6,91.008,sell,True,153077875,153077875
TRUMP/USDT,43954436,1753844675945,2025-07-30 03:04:35.945000,9.48,1.536,14.561280000000002,sell,True,153077876,153077876
TRUMP/USDT,43954437,1753844676540,2025-07-30 03:04:36.540000,9.48,100.0,948.0,sell,True,153077877,153077877
TRUMP/USDT,43954438,1753844676611,2025-07-30 03:04:36.611000,9.48,5.929,56.206920000000004,sell,True,153077878,153077878
TRUMP/USDT,43954439,1753844678769,2025-07-30 03:04:38.769000,9.48,9.6,91.008,sell,True,153077879,153077879
TRUMP/USDT,43954440,1753844690113,2025-07-30 03:04:50.113000,9.49,2.0,18.98,buy,False,153077880,153077880
TRUMP/USDT,43954441,1753844692680,2025-07-30 03:04:52.680000,9.49,92.083,873.86767,buy,False,153077881,153077882
TRUMP/USDT,43954442,1753844697082,2025-07-30 03:04:57.082000,9.48,20.692,196.16016000000002,sell,True,153077883,153077883
TRUMP/USDT,43954443,1753844733534,2025-07-30 03:05:33.534000,9.48,33.441,317.02068,sell,True,153077884,153077888
TRUMP/USDT,43954444,1753844733535,2025-07-30 03:05:33.535000,9.48,144.661,1371.3862800000002,sell,True,153077889,153077889
TRUMP/USDT,43954445,1753844733540,2025-07-30 03:05:33.540000,9.48,443.228,4201.80144,sell,True,153077890,153077896
TRUMP/USDT,43954446,1753844733540,2025-07-30 03:05:33.540000,9.48,190.116,1802.2996800000003,sell,True,153077897,153077903
TRUMP/USDT,43954447,1753844733541,2025-07-30 03:05:33.541000,9.48,448.59,4252.6332,sell,True,153077904,153077922
TRUMP/USDT,43954448,1753844735875,2025-07-30 03:05:35.875000,9.47,1.915,18.135050000000003,sell,True,153077923,153077923
TRUMP/USDT,43954449,1753844741407,2025-07-30 03:05:41.407000,9.47,18.369,173.95443,sell,True,153077924,153077924
TRUMP/USDT,43954450,1753844764252,2025-07-30 03:06:04.252000,9.47,18.374,174.00178,sell,True,153077925,153077925
TRUMP/USDT,43954451,1753844767499,2025-07-30 03:06:07.499000,9.47,19.011,180.03417000000002,sell,True,153077926,153077970
TRUMP/USDT,43954452,1753844768042,2025-07-30 03:06:08.042000,9.47,9.02,85.4194,sell,True,153077971,153077971
TRUMP/USDT,43954453,1753844768732,2025-07-30 03:06:08.732000,9.48,0.822,7.79256,buy,False,153077972,153077972
TRUMP/USDT,43954454,1753844768743,2025-07-30 03:06:08.743000,9.48,0.694,6.57912,buy,False,153077973,153077973
TRUMP/USDT,43954455,1753844768748,2025-07-30 03:06:08.748000,9.48,0.822,7.79256,buy,False,153077974,153077974
TRUMP/USDT,43954456,1753844768758,2025-07-30 03:06:08.758000,9.48,0.694,6.57912,buy,False,153077975,153077975
TRUMP/USDT,43954457,1753844768765,2025-07-30 03:06:08.765000,9.48,0.822,7.79256,buy,False,153077976,153077976
TRUMP/USDT,43954458,1753844770360,2025-07-30 03:06:10.360000,9.47,6.16,58.33520000000001,sell,True,153077977,153077977
TRUMP/USDT,43954459,1753844770369,2025-07-30 03:06:10.369000,9.47,0.11,1.0417,sell,True,153077978,153077978
TRUMP/USDT,43954460,1753844773199,2025-07-30 03:06:13.199000,9.48,527.426,4999.99848,buy,False,153077979,153077981
TRUMP/USDT,43954461,1753844778147,2025-07-30 03:06:18.147000,9.47,8.45,80.0215,sell,True,153077982,153077982
TRUMP/USDT,43954462,1753844778154,2025-07-30 03:06:18.154000,9.47,7.426,70.32422000000001,sell,True,153077983,153077983
TRUMP/USDT,43954463,1753844778154,2025-07-30 03:06:18.154000,9.47,10.986,104.03742000000001,sell,True,153077984,153077984
TRUMP/USDT,43954464,1753844778165,2025-07-30 03:06:18.165000,9.47,54.123,512.54481,sell,True,153077985,153077985
TRUMP/USDT,43954465,1753844778167,2025-07-30 03:06:18.167000,9.47,1097.23,10390.768100000001,sell,True,153077986,153078015
TRUMP/USDT,43954466,1753844778383,2025-07-30 03:06:18.383000,9.46,9.13,86.36980000000001,sell,True,153078016,153078016
TRUMP/USDT,43954467,1753844778661,2025-07-30 03:06:18.661000,9.47,2.94,27.841800000000003,buy,False,153078017,153078017
TRUMP/USDT,43954468,1753844786305,2025-07-30 03:06:26.305000,9.47,329.241,3117.9122700000003,buy,False,153078018,153078048
TRUMP/USDT,43954469,1753844786305,2025-07-30 03:06:26.305000,9.47,1.06,10.038200000000002,buy,False,153078049,153078055
TRUMP/USDT,43954470,1753844794017,2025-07-30 03:06:34.017000,9.47,9.13,86.46110000000002,sell,True,153078056,153078068
TRUMP/USDT,43954471,1753844803735,2025-07-30 03:06:43.735000,9.47,12.143,114.99421000000001,sell,True,153078069,153078069
TRUMP/USDT,43954472,1753844807522,2025-07-30 03:06:47.522000,9.48,1.054,9.99192,buy,False,153078070,153078070
TRUMP/USDT,43954473,1753844842268,2025-07-30 03:07:22.268000,9.48,6.16,58.396800000000006,buy,False,153078071,153078075
TRUMP/USDT,43954474,1753844845704,2025-07-30 03:07:25.704000,9.48,113.838,1079.18424,buy,False,153078076,153078098
TRUMP/USDT,43954475,1753844845709,2025-07-30 03:07:25.709000,9.48,226.843,2150.47164,buy,False,153078099,153078102
TRUMP/USDT,43954477,1753844845710,2025-07-30 03:07:25.710000,9.48,32.139,304.67772,buy,False,153078104,153078117
TRUMP/USDT,43954476,1753844845710,2025-07-30 03:07:25.710000,9.48,283.85,2690.898,buy,False,153078103,153078103
